zones,15,20,25,30,35,40,45,50
5,-0.037304712,-0.043486468,-0.038061754,-0.026868292,-0.022959635,-0.028768725,-0.024293981,-0.024746949
10,-0.037304712,-0.043486468,-0.038061754,-0.026868292,-0.022959635,-0.028768725,-0.024293981,-0.024746949
20,-0.037304712,-0.043486468,-0.038061754,-0.026868292,-0.022959635,-0.028768725,-0.024293981,-0.024746949
30,-0.049182195,-0.053226192,-0.04324854,-0.040420212,-0.039032004,-0.043980189,-0.044527377,-0.041450439
40,-0.033554019,-0.014622431,0.007624833,0.009457601,0.013588113,0.003018602,-0.000758441,-0.001924826
50,-0.037291421,-0.028220879,-0.010477465,-0.00825825,-0.00531665,-0.005258057,-0.018263968,-0.029655109
60,-0.044254997,-0.024262254,-0.000107586,-0.008094209,0.004252668,-0.00460111,-0.010329368,-0.022241364
70,-0.03145988,0.018847387,0.016300134,0.003309877,0.003993027,-0.014934164,-0.016372058,-0.012425279
80,-0.039474729,-0.017643484,0.006351751,0.017328697,0.005534768,0.008910136,-0.007402816,-0.026251615
90,-0.038873287,-0.005693936,0.00113748,0.004531217,0.012913354,0.020054059,0.008658585,0.009191168
100,-0.037728669,-0.002773357,0.009191346,0.009318647,0.015192205,0.016434969,0.005468334,0.000856183
110,-0.021980731,-0.003697346,0.016329893,0.021160726,0.028094246,0.017807363,-0.003238138,-0.012299255
120,-0.0197727,-0.031114221,-0.008545966,0.004725852,0.004531505,0.026865417,-0.002282095,-0.00856281
